x;y
39,6805124403682;16,0358228097123
99,8134370829532;23,6216509339368
38,5588241465462;24,5298944150888
32,6339539188848;17,6570802021282
88,5613218499564;28,4610368679293
62,1548762954891;23,2581297704843
52,019334431853;20,5664299985983
11,1000661537092;13,2162265761808
74,2342285848523;27,9980126000289
77,747974796028;27,429158394402
45,8723183887579;18,4231565071859
5,37875276714996;12,7870170724945
55,0571304726168;17,7403246445916
83,6466027569018;21,0607765182881
97,131303500599;21,4278168990664
15,7689779876886;16,5325913859434
99,166449727302;20,3418551143252
37,5295813174011;19,3476915815349
80,3505983749889;27,3175154493075
2,62521146109377;6,42146906920927
55,4655328386073;26,4468326882159
17,3717277424065;18,5036788652726
64,7487812631849;21,5644039477957
34,238209848777;16,9650077352394
11,9739725006042;12,7141774898101
13,4804855402901;13,5491917383742
69,315292703184;23,930428254625
55,4495174815194;22,2974706951249
42,9863686684155;16,751314820475
62,330640305244;18,8843064323446
38,0821384793997;21,0534885856859
92,7239619810399;25,9670978059083
61,4698796242496;27,4825251967314
42,9896190829512;21,0318153464376
78,7345119005738;20,4328881974161
54,7046665035417;27,1940606636156
34,2865771269786;23,9232135776747
70,8056261475112;21,5427489269422
42,1106852445215;22,3485721500503
81,4521276612279;25,4262928104587
18,5149248248946;20,6810181372929
14,9130784134236;12,2516724391727
24,3721805000639;17,9970575020367
13,9091026434569;20,9464728699909
55,814193905422;22,1135606496473
37,9515055166769;19,7783661876778
44,1389229865231;25,1539466048782
12,8587784608521;18,769351162108
4,68573395983362;14,2673458399723
81,1396529926523;19,93445119892
13,8125959270762;20,0827488610144
60,8295957165189;21,9722603414663
76,9870814450719;21,006978307735
28,1840006168253;15,22603287384
88,4146288732201;20,0960654420436
50,3499984090851;18,7633939882709
8,84565199122064;11,8115884058377
72,8134406094285;25,8540178471305
5,59167705076049;11,8432328096027
35,0620517524093;20,0764996873559
39,6542347977743;25,0223645036704
36,9201175549437;22,8074321154917
71,2228275047549;21,5957619773733
58,7246269021172;24,1235627194828
70,1668125032783;20,4717668023652
73,2594727741679;23,4365274915726
33,3588600591306;17,6016308129669
84,1121044312466;27,3294878620214
9,9176706744869;18,8601893964729
32,8586760812141;17,3650693403451
95,116935606178;29,2367866106
77,2494448322416;27,3744766301547
89,282514602809;26,592526803363
5,24370777043607;7,54626183684846
6,48007437059719;16,8188936450504
8,48792155743658;10,722075804984
8,76044634305744;10,1912121333019
2,93938115732543;12,2308854844319
79,1103298222704;19,4174013951263
84,1826798505698;24,3002409598076
52,6264019668225;25,3528678667965
39,6460018964383;24,1587878272957
19,9099400983878;17,770724245466
76,5512705130657;28,4211611692671
85,0586634521342;22,375513046601
7,77571233480023;14,0143785631141
61,8183077649475;21,1941487200877
56,0157240403873;20,6972849474619
0,81877162437295;8,17781362637946
72,9455747496699;27,2278895139836
11,8471234395189;16,0682487112703
77,2553377869227;27,3602391417288
87,0367255285097;29,3077412601861
73,2851410895444;21,0258450283693
44,6545549296109;21,0376017119853
65,5791029122744;25,4468271679308
38,731493048799;18,1296796160685
11,4866658945838;18,5287722509542
54,485383818024;17,5184226819452
56,7140708928638;20,2957897693317
