x;y
39,6805124403682;18,1776146881466
99,8134370829532;47,0231035345584
38,5588241465462;19,9510812810903
32,6339539188848;18,4977060045105
88,5613218499564;40,9813696529895
62,1548762954891;32,1275800324478
52,019334431853;22,2438348883018
11,1000661537092;2,39279754141873
74,2342285848523;37,2754690526503
77,747974796028;34,1258175912771
45,8723183887579;19,6703017951478
5,37875276714996;6,68230840617104
55,0571304726168;28,0416929480876
83,6466027569018;39,6072395114891
97,131303500599;51,7544612397881
15,7689779876886;7,511668275593
99,166449727302;46,9557523414062
37,5295813174011;17,76991063114
80,3505983749889;37,3453421504525
2,62521146109377;-0,204636803654092
55,4655328386073;26,5303106777959
17,3717277424065;10,2392741778252
64,7487812631849;32,1491320438818
34,238209848777;17,889402449869
11,9739725006042;10,8257186453008
13,4804855402901;7,22543511323318
69,315292703184;29,7185378491552
55,4495174815194;24,0397296635546
42,9863686684155;24,7853818712356
62,330640305244;28,5565360634904
38,0821384793997;20,3688652612733
92,7239619810399;42,4906569403104
61,4698796242496;29,9713821885319
42,9896190829512;20,7737855235726
78,7345119005738;37,3950197768504
54,7046665035417;26,4214865130421
34,2865771269786;21,3730277593001
70,8056261475112;37,7904698118069
42,1106852445215;25,408819904234
81,4521276612279;42,1841494413755
18,5149248248946;6,19301171294838
14,9130784134236;9,55194853979842
24,3721805000639;15,0890025804345
13,9091026434569;10,3306137487141
55,814193905422;29,1108520271711
37,9515055166769;21,8507912438462
44,1389229865231;26,0549111182346
12,8587784608521;1,52080112382023
4,68573395983362;6,94577251124583
81,1396529926523;42,1483325265378
13,8125959270762;7,96011304454893
60,8295957165189;30,337718241996
76,9870814450719;39,8323401525108
28,1840006168253;14,1632674481545
88,4146288732201;47,1066207044107
50,3499984090851;22,2432059581949
8,84565199122064;-0,045556267655601
72,8134406094285;37,6803405060191
5,59167705076049;7,05795121671525
35,0620517524093;17,8658225661197
39,6542347977743;17,7167159483072
36,9201175549437;17,4660701191196
71,2228275047549;38,8797686961904
58,7246269021172;27,2553219022068
70,1668125032783;39,5192124778579
73,2594727741679;38,7021294080849
33,3588600591306;17,9673862557549
84,1121044312466;39,8195877898903
9,9176706744869;1,96365115752488
32,8586760812141;17,2559911812353
95,116935606178;45,8763878494772
77,2494448322416;39,5848985236637
89,282514602809;47,788307079226
5,24370777043607;0,905145633886201
6,48007437059719;-0,638529764787919
8,48792155743658;0,238082591497972
8,76044634305744;3,49065360094191
2,93938115732543;5,50558122483591
79,1103298222704;38,7596885501702
84,1826798505698;38,7239252457598
52,6264019668225;23,0116349597091
39,6460018964383;21,2232942338364
19,9099400983878;13,4419180652949
76,5512705130657;36,600057246606
85,0586634521342;44,3084025438449
7,77571233480023;2,21989201726851
61,8183077649475;33,379727301327
56,0157240403873;29,5689694558835
0,81877162437295;0,553838086706863
72,9455747496699;36,8644145346965
11,8471234395189;1,46102256206511
77,2553377869227;34,0911300168404
87,0367255285097;39,1749113119378
73,2851410895444;40,0218298359414
44,6545549296109;25,045879571041
65,5791029122744;37,6323248840429
38,731493048799;23,7209599450838
11,4866658945838;10,3480682362891
54,485383818024;22,4185709478108
56,7140708928638;31,0063660088981
